order_id,customer_id,restaurant_id,order_datetime,order_value,discount_amount,delivery_fee,commission_pct,operational_cost
370,184,270,2024-01-10 13:14:00,196.44,9.82,50,0.2,16.24
371,111,315,2024-03-29 05:54:00,386.46,0.0,30,0.18,20.41
372,1951,83,2024-01-21 00:53:00,936.33,0.0,20,0.18,27.12
373,508,306,2024-02-11 08:40:00,253.78,0.0,20,0.2,10.33
374,1314,124,2024-02-17 02:16:00,648.37,0.0,40,0.2,32.84
375,295,290,2024-03-04 05:47:00,820.18,0.0,50,0.18,32.66
376,1475,262,2024-03-07 04:44:00,662.48,0.0,40,0.2,30.03
377,904,365,2024-02-20 22:12:00,469.5,23.48,40,0.2,19.34
378,1239,49,2024-01-04 04:07:00,123.56,0.0,20,0.2,16.43
379,974,6,2024-03-07 11:47:00,106.5,0.0,30,0.18,12.9
380,632,117,2024-02-21 23:16:00,935.29,0.0,20,0.2,23.94
381,1918,118,2024-02-13 03:18:00,984.87,0.0,20,0.2,36.67
382,1591,453,2024-02-10 21:26:00,118.4,0.0,30,0.15,7.49
383,1051,263,2024-02-10 02:04:00,611.7,0.0,20,0.18,25.32
384,1654,353,2024-01-23 07:50:00,243.88,0.0,30,0.18,17.69
385,733,461,2024-02-16 09:11:00,314.97,0.0,40,0.2,16.63
386,1255,435,2024-03-27 22:18:00,535.24,53.52,30,0.15,15.95
387,1589,374,2024-03-08 14:44:00,167.7,0.0,50,0.18,17.79
388,1831,129,2024-01-05 11:42:00,835.73,0.0,40,0.2,32.32
389,321,397,2024-03-16 12:16:00,266.27,0.0,50,0.2,10.47
390,913,171,2024-02-28 00:58:00,920.79,0.0,20,0.2,28.29
391,1257,27,2024-01-20 03:20:00,617.57,30.88,50,0.15,25.37
392,1694,199,2024-02-28 17:28:00,595.81,0.0,20,0.15,31.53
393,437,372,2024-03-19 15:26:00,415.05,0.0,50,0.15,21.58
394,781,387,2024-02-23 22:46:00,118.46,0.0,50,0.18,19.79
395,1557,314,2024-01-03 08:11:00,62.29,0.0,50,0.18,12.83
396,1427,345,2024-02-29 06:29:00,255.5,0.0,50,0.18,10.58
397,1077,97,2024-03-27 10:20:00,157.35,0.0,50,0.15,13.02
398,1811,488,2024-02-07 12:12:00,106.96,0.0,50,0.18,13.65
399,1337,17,2024-02-20 19:16:00,574.57,0.0,50,0.15,24.08
400,1305,173,2024-01-03 00:52:00,390.98,19.55,50,0.15,16.72
401,726,462,2024-01-15 21:50:00,311.3,0.0,40,0.2,17.8
402,31,101,2024-01-07 18:58:00,323.15,16.16,40,0.2,17.32
403,337,186,2024-01-16 23:53:00,379.52,18.98,20,0.2,14.86
404,183,184,2024-01-08 03:44:00,711.97,0.0,40,0.2,30.01
405,1047,438,2024-03-28 20:37:00,17.9,0.9,30,0.15,10.33
406,544,215,2024-02-21 03:35:00,470.69,0.0,50,0.2,19.13
407,1470,251,2024-03-19 09:01:00,45.28,0.0,40,0.2,7.05
408,1098,216,2024-03-29 12:01:00,288.06,14.4,30,0.15,24.62
409,1034,29,2024-01-11 00:07:00,429.75,21.49,30,0.18,23.62
410,1508,102,2024-02-18 23:19:00,985.83,147.87,20,0.18,35.85
411,1480,123,2024-01-02 18:01:00,492.71,0.0,20,0.18,25.37
412,1590,54,2024-03-28 22:31:00,186.03,0.0,20,0.18,11.11
413,1588,283,2024-02-28 18:22:00,638.0,0.0,50,0.18,19.7
414,660,102,2024-03-20 15:46:00,630.04,0.0,40,0.18,31.78
415,160,117,2024-03-22 10:17:00,636.12,0.0,20,0.15,17.96
416,1906,104,2024-03-20 14:47:00,195.38,0.0,40,0.2,22.17
417,1038,45,2024-01-01 13:03:00,403.76,0.0,50,0.2,26.84
418,1202,114,2024-01-30 15:06:00,231.16,11.56,30,0.18,17.93
419,412,343,2024-01-12 15:58:00,235.67,0.0,40,0.2,15.31
420,1902,31,2024-02-21 10:51:00,291.81,0.0,50,0.18,19.74
421,1012,164,2024-02-22 23:43:00,273.08,40.96,30,0.2,18.61
422,53,465,2024-01-01 18:23:00,157.79,0.0,30,0.15,22.8
423,408,189,2024-02-07 12:43:00,935.32,93.53,20,0.18,28.97
424,847,293,2024-02-19 04:45:00,338.83,0.0,50,0.15,20.7
425,1046,195,2024-01-24 13:39:00,471.23,0.0,20,0.2,22.29
426,1054,292,2024-02-11 00:02:00,698.17,0.0,40,0.15,21.52
427,703,375,2024-02-21 12:10:00,23.56,0.0,50,0.15,18.59
428,260,261,2024-03-13 17:12:00,239.29,11.96,20,0.18,12.89
429,1229,430,2024-01-09 10:15:00,837.82,41.89,30,0.18,30.83
430,1083,207,2024-03-23 22:33:00,186.34,18.63,40,0.15,14.06
431,1495,52,2024-02-13 00:28:00,309.61,15.48,50,0.2,23.9
432,776,49,2024-03-08 18:20:00,22.87,1.14,40,0.2,18.18
433,1490,6,2024-03-01 01:21:00,255.69,0.0,50,0.2,12.24
434,1036,379,2024-02-11 11:56:00,252.56,0.0,30,0.18,24.34
435,1655,394,2024-03-26 07:40:00,158.47,0.0,20,0.18,10.35
436,1951,374,2024-03-18 18:54:00,376.74,18.84,40,0.18,19.35
437,1998,224,2024-01-28 08:44:00,404.6,0.0,40,0.18,23.57
438,1314,23,2024-01-02 19:09:00,156.39,0.0,50,0.18,14.22
439,850,496,2024-02-22 11:27:00,627.51,62.75,40,0.2,25.87
440,1784,145,2024-01-07 17:35:00,335.3,0.0,20,0.15,26.65
441,354,110,2024-02-26 07:03:00,658.69,0.0,40,0.18,22.04
442,1663,212,2024-01-04 23:22:00,108.61,0.0,30,0.2,18.61
443,1099,300,2024-03-18 13:46:00,390.52,39.05,20,0.2,22.69
444,873,41,2024-02-04 15:14:00,281.44,0.0,30,0.2,24.84
445,1740,399,2024-01-01 14:01:00,437.11,21.86,40,0.18,15.25
446,1585,172,2024-01-14 00:11:00,180.48,0.0,20,0.2,12.63
447,1615,494,2024-03-27 21:01:00,290.62,0.0,40,0.2,22.3
448,1465,186,2024-01-01 10:45:00,283.02,28.3,50,0.2,22.93
449,991,214,2024-01-23 07:16:00,602.42,90.36,30,0.18,27.79
450,1265,306,2024-01-29 11:03:00,1070.6,0.0,40,0.15,28.69
451,1018,52,2024-03-22 22:00:00,402.65,40.26,20,0.15,18.01
452,1885,70,2024-01-21 10:02:00,277.56,13.88,40,0.15,13.92
453,1178,196,2024-02-04 03:18:00,28.93,0.0,30,0.2,17.05
454,1810,447,2024-03-08 13:25:00,617.91,30.9,20,0.18,30.76
455,1120,442,2024-01-26 07:49:00,270.99,27.1,20,0.18,19.61
456,1750,151,2024-02-12 01:36:00,136.0,0.0,20,0.2,10.06
457,294,428,2024-01-10 15:48:00,478.37,47.84,40,0.18,27.59
458,209,109,2024-02-11 20:29:00,200.81,0.0,50,0.18,15.55
459,1367,467,2024-01-30 07:51:00,145.43,0.0,30,0.15,10.53
460,1112,118,2024-02-01 09:41:00,636.29,31.81,40,0.2,27.03
461,818,365,2024-01-09 19:55:00,511.55,25.58,50,0.2,16.49
462,1800,95,2024-03-27 20:32:00,176.47,8.82,20,0.15,17.52
463,1961,256,2024-01-27 15:58:00,264.77,26.48,20,0.15,24.87
464,390,44,2024-03-20 07:26:00,262.94,0.0,40,0.18,19.16
465,325,436,2024-02-13 07:32:00,63.75,3.19,30,0.18,19.13
466,940,67,2024-01-25 12:44:00,253.47,38.02,30,0.15,23.05
467,889,156,2024-01-14 10:18:00,196.5,0.0,50,0.15,11.43
468,1856,323,2024-01-06 03:07:00,466.48,0.0,50,0.2,24.38
469,1181,206,2024-03-02 14:28:00,446.44,0.0,20,0.2,21.94
470,668,274,2024-01-19 04:15:00,386.85,0.0,30,0.15,13.43
471,1675,155,2024-01-22 09:15:00,558.6,0.0,40,0.15,18.95
472,633,179,2024-03-16 02:42:00,296.74,29.67,50,0.18,13.49
473,577,60,2024-03-29 17:59:00,180.9,0.0,50,0.2,17.92
474,1643,74,2024-03-18 17:34:00,794.45,0.0,20,0.15,23.25
475,1683,49,2024-03-27 01:41:00,687.74,68.77,50,0.15,23.32
476,137,271,2024-01-26 23:49:00,366.76,36.68,40,0.2,13.96
477,1947,467,2024-02-13 19:45:00,775.37,0.0,20,0.15,21.43
478,1698,73,2024-01-03 15:21:00,568.91,0.0,50,0.2,31.34
479,428,196,2024-03-24 13:21:00,566.33,0.0,20,0.18,22.27
480,1476,399,2024-01-06 03:33:00,393.76,39.38,40,0.2,20.4
481,612,179,2024-03-21 10:51:00,226.39,0.0,20,0.18,10.07
482,1874,48,2024-03-17 15:35:00,93.98,0.0,30,0.18,9.28
483,911,72,2024-01-13 06:25:00,411.48,0.0,50,0.18,22.21
484,819,113,2024-02-23 01:12:00,84.03,8.4,50,0.18,12.68
485,141,245,2024-03-08 02:36:00,322.18,0.0,20,0.2,20.63
486,1107,385,2024-03-16 23:11:00,353.03,0.0,30,0.2,16.71
487,177,391,2024-01-06 16:27:00,757.72,0.0,20,0.18,27.53
488,198,309,2024-02-15 03:09:00,403.78,0.0,50,0.15,26.73
489,624,159,2024-01-18 21:44:00,164.32,0.0,30,0.18,17.54
490,1592,274,2024-02-04 08:14:00,323.83,0.0,30,0.18,22.16
491,1996,268,2024-01-10 14:05:00,285.67,0.0,40,0.18,24.59
492,691,304,2024-01-29 23:15:00,349.98,17.5,30,0.15,22.73
493,1445,30,2024-02-07 02:11:00,122.23,0.0,20,0.15,17.15
494,401,97,2024-03-24 15:31:00,564.09,0.0,40,0.18,29.08
495,1722,251,2024-01-30 07:06:00,204.04,0.0,20,0.2,19.47
496,471,495,2024-03-26 07:48:00,466.31,23.32,20,0.15,23.36
497,218,7,2024-02-20 18:31:00,46.43,2.32,40,0.15,9.53
498,1949,92,2024-03-15 19:29:00,400.99,40.1,50,0.18,13.41
499,929,113,2024-03-13 10:02:00,260.39,39.06,40,0.2,16.52
500,1852,259,2024-03-19 07:00:00,933.72,0.0,20,0.2,35.97
501,1753,107,2024-01-20 12:13:00,36.99,0.0,20,0.2,13.59
502,632,63,2024-02-21 19:45:00,557.26,83.59,30,0.15,17.4
503,951,390,2024-03-06 23:10:00,579.26,0.0,50,0.15,23.19
504,906,479,2024-01-16 14:34:00,171.16,0.0,30,0.18,17.49
505,175,358,2024-01-06 15:54:00,423.51,0.0,40,0.18,17.03
506,23,271,2024-03-14 22:47:00,851.46,0.0,30,0.15,23.29
507,1749,199,2024-01-16 07:44:00,60.67,0.0,20,0.2,14.58
508,1941,427,2024-03-25 03:59:00,557.07,0.0,30,0.2,17.46
509,235,478,2024-03-05 21:02:00,130.36,6.52,50,0.15,7.78
510,1037,347,2024-01-21 09:58:00,428.43,21.42,50,0.15,24.68
511,1125,337,2024-03-11 14:26:00,317.58,15.88,20,0.18,18.23
512,929,146,2024-03-28 00:19:00,341.69,17.08,30,0.2,12.46
513,1560,406,2024-01-31 11:09:00,186.08,0.0,20,0.2,17.68
514,1900,61,2024-01-07 16:46:00,200.26,0.0,40,0.2,9.2
515,523,120,2024-02-11 10:31:00,336.49,16.82,20,0.18,16.63
516,1809,61,2024-02-11 11:07:00,59.83,0.0,20,0.15,8.77
517,1476,309,2024-03-22 01:00:00,192.22,9.61,40,0.18,14.78
518,431,26,2024-03-21 09:48:00,384.59,57.69,20,0.15,12.91
519,793,115,2024-01-18 15:11:00,515.29,0.0,40,0.15,29.88
520,1630,475,2024-01-21 00:22:00,180.72,0.0,20,0.18,10.84
521,1737,40,2024-03-20 04:59:00,579.03,0.0,20,0.15,30.95
522,533,344,2024-01-27 07:12:00,236.71,11.84,50,0.15,17.33
523,1876,116,2024-03-01 18:55:00,184.11,0.0,20,0.18,9.7
524,979,136,2024-02-22 02:48:00,516.73,0.0,40,0.15,28.53
525,1747,277,2024-01-21 09:00:00,493.72,49.37,30,0.15,21.09
526,1676,477,2024-02-26 16:05:00,300.34,0.0,30,0.18,13.21
527,1317,299,2024-03-20 14:10:00,86.15,0.0,40,0.15,10.78
528,810,21,2024-03-20 13:19:00,334.02,16.7,40,0.2,16.08
529,913,387,2024-01-04 03:02:00,80.35,8.04,50,0.18,15.73
530,1125,31,2024-03-27 22:54:00,129.23,0.0,20,0.18,22.16
531,1526,247,2024-03-08 21:32:00,305.94,30.59,40,0.18,13.91
532,1328,411,2024-02-03 08:20:00,654.8,32.74,40,0.18,21.29
533,871,494,2024-03-03 04:23:00,276.6,13.83,20,0.15,25.07
534,540,27,2024-01-15 13:31:00,249.94,0.0,30,0.2,13.3
535,1024,73,2024-02-10 12:56:00,119.82,0.0,20,0.2,10.85
536,1577,441,2024-01-05 04:37:00,86.22,0.0,20,0.18,21.6
537,1379,97,2024-02-04 22:27:00,182.98,0.0,30,0.18,18.48
538,1327,161,2024-03-15 17:16:00,193.51,19.35,30,0.18,13.48
539,1520,346,2024-01-20 00:01:00,258.81,0.0,20,0.18,13.81
540,1682,476,2024-01-11 01:06:00,339.2,0.0,40,0.15,18.96
541,1792,300,2024-03-09 23:00:00,820.07,0.0,40,0.18,26.21
542,1998,299,2024-03-07 17:59:00,361.4,0.0,50,0.2,12.37
543,227,287,2024-01-07 16:27:00,228.37,11.42,30,0.18,10.61
544,1260,373,2024-01-15 23:53:00,331.75,16.59,20,0.18,19.73
545,873,449,2024-02-05 21:37:00,394.07,39.41,40,0.2,16.82
546,892,212,2024-02-29 11:00:00,386.26,38.63,20,0.2,26.86
547,1479,76,2024-01-17 01:49:00,344.32,0.0,30,0.15,22.32
548,1037,401,2024-03-12 17:28:00,298.29,14.91,20,0.2,25.63
549,210,143,2024-01-12 14:57:00,293.97,0.0,30,0.18,22.96
550,741,34,2024-02-17 02:54:00,127.01,0.0,50,0.2,12.24
551,397,498,2024-03-18 18:47:00,466.32,0.0,50,0.18,25.49
552,1124,336,2024-02-01 14:07:00,1170.6,58.53,30,0.15,35.38
553,31,4,2024-01-18 13:54:00,499.38,0.0,50,0.15,22.69
554,898,328,2024-01-25 12:07:00,240.26,24.03,40,0.2,17.75
555,1552,98,2024-01-22 03:31:00,138.86,0.0,30,0.15,18.04
556,649,366,2024-02-19 06:43:00,227.94,0.0,30,0.18,14.98
557,329,217,2024-01-26 22:51:00,324.14,16.21,40,0.15,23.25
558,1190,463,2024-01-18 02:30:00,314.85,15.74,40,0.15,13.9
559,1483,28,2024-02-05 13:56:00,376.98,0.0,30,0.15,17.9
560,1846,201,2024-01-24 09:07:00,467.29,0.0,50,0.15,24.48
561,952,386,2024-03-05 00:54:00,298.05,14.9,40,0.18,23.65
562,1124,273,2024-01-18 10:19:00,403.85,0.0,20,0.18,25.92
563,621,314,2024-03-08 11:30:00,244.88,24.49,20,0.18,14.94
564,1879,127,2024-02-27 05:02:00,443.53,22.18,30,0.18,20.19
565,1197,202,2024-03-29 15:52:00,158.82,0.0,40,0.15,12.11
566,1773,9,2024-02-27 22:21:00,1118.35,167.75,20,0.15,36.67
567,162,287,2024-03-30 09:48:00,744.6,0.0,40,0.15,25.5
568,1929,450,2024-02-23 21:24:00,61.63,0.0,20,0.2,20.14
569,1752,88,2024-02-27 09:15:00,368.18,18.41,20,0.15,17.62
570,776,318,2024-01-27 10:58:00,264.36,0.0,30,0.2,20.45
571,1287,19,2024-01-20 08:33:00,715.14,0.0,40,0.15,29.3
572,1828,81,2024-01-17 08:38:00,485.13,0.0,40,0.2,22.11
573,274,107,2024-02-11 18:03:00,413.29,41.33,30,0.15,13.58
574,1027,497,2024-01-22 04:38:00,1322.0,0.0,40,0.2,35.83
575,1052,458,2024-02-06 15:23:00,336.21,0.0,40,0.15,22.32
576,326,498,2024-02-21 21:16:00,305.89,0.0,20,0.18,17.28
577,940,311,2024-02-11 02:12:00,954.98,0.0,20,0.15,25.14
578,1173,412,2024-02-27 00:51:00,320.49,0.0,40,0.18,24.88
579,540,230,2024-03-02 23:56:00,164.3,0.0,40,0.15,17.07
580,488,112,2024-03-05 18:18:00,493.2,49.32,40,0.18,16.1
581,822,220,2024-03-21 04:01:00,1481.67,74.08,20,0.2,35.33
582,1462,123,2024-03-20 00:17:00,529.83,0.0,20,0.2,17.03
583,1089,498,2024-01-03 14:30:00,418.87,0.0,20,0.18,28.36
584,356,244,2024-01-09 06:01:00,111.72,11.17,30,0.18,11.47
585,1557,178,2024-01-14 14:46:00,131.88,13.19,50,0.2,18.18
586,1276,65,2024-01-12 16:19:00,596.39,29.82,30,0.18,19.44
587,235,380,2024-03-04 21:33:00,211.22,0.0,40,0.2,13.13
588,227,3,2024-01-20 23:15:00,558.2,0.0,50,0.2,16.27
589,1549,207,2024-01-18 22:11:00,362.37,18.12,50,0.18,25.09
590,1337,436,2024-02-10 08:42:00,632.6,0.0,40,0.18,32.53
591,49,394,2024-01-27 04:17:00,374.08,0.0,50,0.18,18.15
592,118,21,2024-02-12 11:56:00,214.77,0.0,20,0.2,12.49
593,54,293,2024-03-19 13:00:00,139.04,0.0,40,0.15,10.23
594,1674,15,2024-01-13 17:44:00,144.09,0.0,30,0.2,11.8
595,565,343,2024-01-15 08:16:00,1644.11,164.41,50,0.15,43.63
596,1068,206,2024-01-19 07:42:00,475.72,47.57,50,0.2,25.35
597,1839,463,2024-01-22 13:11:00,561.7,56.17,50,0.18,26.88
598,53,202,2024-02-19 13:09:00,392.79,0.0,50,0.2,20.56
599,1610,120,2024-02-12 01:34:00,275.21,27.52,30,0.18,16.44
600,558,137,2024-02-16 17:00:00,229.19,22.92,40,0.15,17.24
601,1549,300,2024-02-09 22:49:00,470.35,0.0,50,0.18,22.85
602,1701,295,2024-01-02 00:54:00,467.81,0.0,20,0.18,23.58
603,1126,389,2024-01-13 18:03:00,771.39,38.57,40,0.18,30.2
604,1816,25,2024-01-16 03:32:00,445.48,22.27,50,0.2,23.59
605,1794,312,2024-01-15 04:37:00,114.11,11.41,30,0.18,10.44
606,1873,234,2024-03-15 03:01:00,975.55,0.0,50,0.2,31.73
607,868,121,2024-03-07 17:00:00,1001.56,0.0,40,0.15,30.07
608,398,90,2024-03-29 03:27:00,70.26,0.0,30,0.2,15.33
609,1162,320,2024-01-05 23:20:00,224.84,0.0,20,0.15,16.97
610,675,200,2024-01-29 17:03:00,86.15,0.0,20,0.18,9.73
611,1945,470,2024-01-17 09:13:00,661.57,0.0,50,0.18,28.43
612,387,180,2024-01-01 04:44:00,835.91,83.59,50,0.15,22.01
613,111,345,2024-02-03 09:23:00,472.99,0.0,50,0.2,19.16
614,614,368,2024-01-27 06:51:00,576.38,0.0,50,0.18,28.3
615,17,76,2024-01-15 03:38:00,880.02,88.0,20,0.2,34.1
616,1804,137,2024-01-06 21:31:00,275.14,0.0,20,0.2,24.75
617,1206,138,2024-02-15 11:40:00,1414.68,70.73,50,0.2,42.1
618,884,496,2024-02-16 03:16:00,153.09,15.31,20,0.15,15.25
619,1560,10,2024-01-02 00:19:00,580.47,0.0,40,0.15,26.61
620,541,201,2024-01-10 12:00:00,331.36,0.0,30,0.2,24.3
621,171,318,2024-01-14 09:45:00,410.36,41.04,50,0.15,22.2
622,409,346,2024-01-25 12:21:00,536.47,0.0,20,0.2,26.89
623,740,483,2024-01-23 16:52:00,400.96,0.0,20,0.2,17.72
624,1402,219,2024-01-28 07:47:00,375.77,37.58,30,0.18,17.42
625,1212,60,2024-01-12 22:29:00,904.49,0.0,40,0.15,24.15
626,858,479,2024-01-06 06:35:00,306.57,0.0,30,0.15,15.17
627,230,147,2024-02-28 10:28:00,513.93,0.0,50,0.2,22.64
628,1857,107,2024-02-14 16:50:00,214.06,0.0,50,0.2,19.24
629,1876,38,2024-01-02 08:01:00,370.56,18.53,50,0.15,20.62
630,119,134,2024-03-12 17:16:00,331.94,0.0,40,0.18,22.43
631,1180,399,2024-03-29 15:49:00,428.06,21.4,30,0.15,20.37
632,784,221,2024-01-02 15:47:00,262.95,0.0,40,0.2,17.95
633,1711,303,2024-02-22 23:06:00,533.49,0.0,20,0.18,22.68
634,465,429,2024-02-25 19:26:00,83.0,0.0,40,0.15,15.68
635,104,133,2024-03-10 15:40:00,375.12,0.0,40,0.2,17.59
636,1628,334,2024-01-04 08:25:00,164.88,0.0,50,0.2,17.5
637,698,53,2024-01-04 16:02:00,205.6,0.0,30,0.18,15.21
638,1996,450,2024-01-10 15:09:00,161.15,8.06,20,0.18,17.21
639,1819,62,2024-03-22 09:11:00,309.87,15.49,40,0.2,16.34
640,1526,23,2024-01-11 17:31:00,304.18,15.21,30,0.15,13.52
641,1717,44,2024-03-09 08:08:00,227.51,11.38,30,0.15,12.47
642,1706,308,2024-03-25 09:50:00,412.33,0.0,50,0.18,15.42
643,1723,46,2024-03-15 06:14:00,211.5,0.0,30,0.18,11.61
644,175,147,2024-01-13 10:25:00,175.8,8.79,30,0.15,17.81
645,1758,216,2024-03-10 04:55:00,1748.74,0.0,20,0.15,53.15
646,745,340,2024-01-02 20:58:00,252.97,0.0,30,0.2,23.28
647,1698,47,2024-01-14 21:16:00,569.24,28.46,40,0.2,27.32
648,1445,347,2024-01-12 17:32:00,795.24,79.52,20,0.15,29.06
649,1158,308,2024-03-29 08:26:00,461.92,0.0,30,0.2,21.18
650,1415,24,2024-02-03 09:08:00,336.21,0.0,50,0.2,13.63
651,1760,145,2024-03-12 22:54:00,95.17,0.0,20,0.15,9.89
652,1525,89,2024-02-19 19:26:00,679.44,0.0,20,0.15,32.7
653,665,174,2024-02-24 15:42:00,1087.58,0.0,30,0.2,31.56
654,33,64,2024-03-21 12:42:00,85.75,4.29,50,0.2,15.55
655,55,119,2024-01-21 14:49:00,193.9,0.0,20,0.18,18.13
656,1978,223,2024-03-11 05:26:00,371.69,0.0,30,0.2,15.69
657,519,156,2024-01-22 22:44:00,263.11,0.0,30,0.15,21.65
658,756,178,2024-03-20 16:31:00,252.24,25.22,40,0.2,11.49
659,1849,320,2024-02-18 05:37:00,207.18,10.36,20,0.18,13.18
660,1662,412,2024-03-06 15:27:00,38.94,1.95,20,0.18,14.14
661,12,342,2024-01-12 23:23:00,179.58,0.0,20,0.15,15.88
662,1552,56,2024-01-31 09:47:00,411.82,61.77,20,0.18,24.23
663,720,59,2024-01-24 19:55:00,1807.13,0.0,30,0.15,55.52
664,555,389,2024-01-23 05:55:00,206.86,0.0,30,0.15,12.84
665,373,438,2024-01-25 04:44:00,356.32,0.0,40,0.2,12.65
666,484,428,2024-03-18 23:06:00,1011.13,0.0,30,0.18,30.17
667,973,426,2024-01-12 16:20:00,135.96,0.0,50,0.18,20.07
668,1671,456,2024-03-02 02:45:00,542.02,27.1,50,0.2,26.9
669,1252,381,2024-02-02 09:56:00,484.93,0.0,30,0.15,22.4
670,623,486,2024-03-11 19:21:00,129.83,0.0,20,0.2,14.37
671,307,220,2024-02-04 15:54:00,252.7,0.0,20,0.18,15.75
672,457,185,2024-01-01 12:15:00,722.6,0.0,50,0.18,22.65
673,160,47,2024-02-20 12:30:00,106.02,0.0,30,0.18,12.24
674,331,460,2024-01-17 15:28:00,224.68,0.0,40,0.2,12.39
675,776,377,2024-01-31 23:44:00,521.49,26.07,40,0.2,16.41
676,225,409,2024-03-12 02:38:00,605.87,30.29,50,0.15,30.44
677,983,102,2024-02-08 17:06:00,760.05,0.0,40,0.2,23.85
678,729,44,2024-02-18 19:04:00,487.68,0.0,50,0.18,16.21
679,1528,15,2024-03-27 10:18:00,77.63,11.64,40,0.15,14.07
680,1480,236,2024-01-26 08:17:00,353.04,0.0,50,0.15,15.82
681,1069,361,2024-01-06 00:41:00,159.41,7.97,50,0.2,14.24
682,1238,51,2024-02-27 15:16:00,189.82,0.0,20,0.2,23.25
683,1083,309,2024-02-22 18:48:00,73.77,3.69,50,0.15,9.28
684,644,34,2024-03-10 12:54:00,1298.12,129.81,20,0.15,35.59
685,616,124,2024-03-16 06:34:00,746.59,74.66,40,0.18,27.64
686,195,493,2024-02-12 19:19:00,200.8,20.08,40,0.15,15.4
687,1949,77,2024-01-12 20:17:00,101.23,0.0,30,0.15,8.5
688,489,392,2024-02-04 12:20:00,148.43,0.0,20,0.2,19.14
689,157,123,2024-03-26 23:36:00,233.94,23.39,50,0.15,16.73
690,610,205,2024-01-11 00:32:00,126.25,6.31,30,0.18,11.41
691,1250,228,2024-02-12 16:48:00,652.39,0.0,50,0.2,29.6
692,412,70,2024-03-09 21:19:00,1205.72,0.0,50,0.2,34.85
693,1229,230,2024-01-14 03:53:00,85.67,0.0,40,0.2,11.49
694,1103,480,2024-03-27 18:47:00,549.24,0.0,40,0.2,27.28
695,1148,21,2024-02-27 12:33:00,948.84,0.0,30,0.2,25.64
696,471,108,2024-03-21 11:04:00,995.48,99.55,30,0.18,38.54
697,1964,364,2024-03-14 07:37:00,381.51,0.0,30,0.2,13.33
698,1242,241,2024-02-20 03:52:00,761.06,0.0,40,0.2,22.32
699,516,251,2024-01-21 09:07:00,268.06,13.4,20,0.18,13.84
700,1626,135,2024-01-15 18:09:00,209.45,0.0,40,0.15,19.32
701,1128,90,2024-02-07 02:58:00,224.69,11.23,50,0.18,19.8
702,393,79,2024-02-29 03:53:00,512.92,0.0,30,0.18,30.19
703,631,440,2024-03-02 10:56:00,401.03,0.0,40,0.18,21.23
704,1669,177,2024-03-19 17:06:00,579.02,28.95,30,0.18,29.01
705,1848,298,2024-02-03 02:28:00,281.3,0.0,40,0.18,17.4
706,608,407,2024-03-17 21:38:00,524.52,0.0,20,0.2,25.13
707,980,308,2024-02-27 22:42:00,485.42,0.0,50,0.2,15.62
708,434,102,2024-03-25 02:33:00,786.53,0.0,20,0.2,33.06
709,1355,361,2024-03-14 11:01:00,52.6,7.89,30,0.15,15.82
710,1167,335,2024-01-02 22:42:00,160.16,0.0,50,0.18,17.64
711,1824,112,2024-03-11 10:26:00,306.43,45.96,20,0.15,14.43
712,540,181,2024-03-18 03:26:00,510.07,51.01,50,0.2,21.27
713,278,104,2024-03-10 23:20:00,222.61,0.0,50,0.2,12.89
714,233,16,2024-01-13 12:33:00,556.22,0.0,50,0.18,26.69
715,1553,96,2024-01-25 08:48:00,317.23,0.0,40,0.2,26.28
716,1595,293,2024-03-16 16:41:00,277.5,13.88,30,0.18,13.45
717,1114,146,2024-01-13 04:07:00,474.29,0.0,20,0.18,16.34
718,1516,404,2024-01-09 07:24:00,451.94,0.0,30,0.18,19.1
719,1223,302,2024-01-29 11:25:00,371.38,18.57,50,0.2,20.0
720,362,2,2024-02-29 04:34:00,1013.21,0.0,50,0.18,35.8
721,1465,119,2024-01-04 01:26:00,51.22,2.56,50,0.15,13.47
722,26,343,2024-02-05 22:41:00,453.13,0.0,50,0.18,28.84
723,1049,94,2024-03-06 15:38:00,44.06,0.0,50,0.18,16.99
724,1418,191,2024-03-06 10:18:00,273.04,0.0,50,0.18,13.26
725,507,3,2024-02-13 07:07:00,404.16,60.62,30,0.2,17.49
726,1325,430,2024-02-20 18:47:00,415.12,0.0,40,0.15,25.35
727,1363,487,2024-01-03 03:59:00,219.67,0.0,40,0.15,22.57
728,267,111,2024-03-21 14:48:00,477.54,0.0,30,0.18,22.52
729,461,177,2024-02-10 22:15:00,671.84,0.0,30,0.18,25.2
730,1717,257,2024-03-26 08:07:00,250.54,12.53,30,0.18,12.3
731,456,361,2024-02-10 12:07:00,376.48,37.65,30,0.15,16.22
732,1384,22,2024-02-06 15:09:00,452.59,0.0,20,0.15,24.61
733,1092,477,2024-02-11 00:54:00,97.72,14.66,40,0.2,7.69
734,1007,398,2024-03-01 16:49:00,475.25,0.0,40,0.2,23.59
735,863,496,2024-03-11 16:55:00,615.25,0.0,30,0.15,20.7
736,1436,220,2024-03-11 22:12:00,740.91,37.05,20,0.15,23.15
737,1995,469,2024-02-27 06:45:00,473.12,0.0,30,0.18,20.78
738,491,173,2024-01-06 07:31:00,539.58,53.96,40,0.15,22.58
739,1857,224,2024-01-19 16:16:00,306.04,15.3,20,0.18,20.86
740,1073,390,2024-03-08 11:56:00,527.27,52.73,50,0.18,17.79
